Hourly measurement data supplied by AEA Energy and Environment on 20/7/2010
All Data are GMT hour ending
Status: R=Ratified P=Provisional A=As supplied V=Validated S=Suspect
,,Nottingham Centre,,,,,,,,,,,,
Date,time,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Ozone",status,unit,"Sulphur dioxide",status,unit
19-10-2009,09:00,38,R,ugm-3,48,R,ugm-3,6,R,ugm-3,3,R,ugm-3
19-10-2009,10:00,28,R,ugm-3,50,R,ugm-3,8,R,ugm-3,3,R,ugm-3
19-10-2009,11:00,21,R,ugm-3,46,R,ugm-3,14,R,ugm-3,3,R,ugm-3
19-10-2009,12:00,11,R,ugm-3,38,R,ugm-3,32,R,ugm-3,5,R,ugm-3
19-10-2009,13:00,6,R,ugm-3,25,R,ugm-3,50,R,ugm-3,5,R,ugm-3
19-10-2009,14:00,6,R,ugm-3,27,R,ugm-3,46,R,ugm-3,3,R,ugm-3
19-10-2009,15:00,10,R,ugm-3,38,R,ugm-3,36,R,ugm-3,3,R,ugm-3
19-10-2009,16:00,16,R,ugm-3,55,R,ugm-3,20,R,ugm-3,3,R,ugm-3
19-10-2009,17:00,13,R,ugm-3,50,R,ugm-3,20,R,ugm-3,3,R,ugm-3
19-10-2009,18:00,29,R,ugm-3,57,R,ugm-3,12,R,ugm-3,3,R,ugm-3
19-10-2009,19:00,21,R,ugm-3,53,R,ugm-3,12,R,ugm-3,3,R,ugm-3
19-10-2009,20:00,16,R,ugm-3,52,R,ugm-3,14,R,ugm-3,3,R,ugm-3
19-10-2009,21:00,11,R,ugm-3,44,R,ugm-3,20,R,ugm-3,3,R,ugm-3
19-10-2009,22:00,9,R,ugm-3,40,R,ugm-3,24,R,ugm-3,3,R,ugm-3
19-10-2009,23:00,4,R,ugm-3,31,R,ugm-3,30,R,ugm-3,5,R,ugm-3
19-10-2009,24:00,4,R,ugm-3,27,R,ugm-3,30,R,ugm-3,5,R,ugm-3
20-10-2009,01:00,4,R,ugm-3,21,R,ugm-3,28,R,ugm-3,5,R,ugm-3
20-10-2009,02:00,5,R,ugm-3,25,R,ugm-3,24,R,ugm-3,3,R,ugm-3
20-10-2009,03:00,5,R,ugm-3,23,R,ugm-3,24,R,ugm-3,5,R,ugm-3
20-10-2009,04:00,6,R,ugm-3,23,R,ugm-3,22,R,ugm-3,5,R,ugm-3
20-10-2009,05:00,9,R,ugm-3,25,R,ugm-3,20,R,ugm-3,8,R,ugm-3
20-10-2009,06:00,18,R,ugm-3,34,R,ugm-3,12,R,ugm-3,8,R,ugm-3
20-10-2009,07:00,29,R,ugm-3,44,R,ugm-3,6,R,ugm-3,8,R,ugm-3
20-10-2009,08:00,26,R,ugm-3,40,R,ugm-3,8,R,ugm-3,8,R,ugm-3
20-10-2009,09:00,25,R,ugm-3,38,R,ugm-3,10,R,ugm-3,8,R,ugm-3
20-10-2009,10:00,14,R,ugm-3,27,R,ugm-3,16,R,ugm-3,8,R,ugm-3
20-10-2009,11:00,15,R,ugm-3,31,R,ugm-3,16,R,ugm-3,5,R,ugm-3
20-10-2009,12:00,15,R,ugm-3,32,R,ugm-3,14,R,ugm-3,8,R,ugm-3
20-10-2009,13:00,23,R,ugm-3,40,R,ugm-3,8,R,ugm-3,5,R,ugm-3
20-10-2009,14:00,21,R,ugm-3,44,R,ugm-3,6,R,ugm-3,5,R,ugm-3
20-10-2009,15:00,44,R,ugm-3,55,R,ugm-3,2,R,ugm-3,5,R,ugm-3
20-10-2009,16:00,24,R,ugm-3,50,R,ugm-3,4,R,ugm-3,8,R,ugm-3
20-10-2009,17:00,18,R,ugm-3,46,R,ugm-3,8,R,ugm-3,8,R,ugm-3
20-10-2009,18:00,19,R,ugm-3,50,R,ugm-3,4,R,ugm-3,11,R,ugm-3
20-10-2009,19:00,18,R,ugm-3,48,R,ugm-3,4,R,ugm-3,8,R,ugm-3
20-10-2009,20:00,16,R,ugm-3,46,R,ugm-3,6,R,ugm-3,8,R,ugm-3
20-10-2009,21:00,19,R,ugm-3,50,R,ugm-3,4,R,ugm-3,8,R,ugm-3
20-10-2009,22:00,29,R,ugm-3,52,R,ugm-3,2,R,ugm-3,8,R,ugm-3
20-10-2009,23:00,14,R,ugm-3,42,R,ugm-3,6,R,ugm-3,8,R,ugm-3
20-10-2009,24:00,14,R,ugm-3,38,R,ugm-3,6,R,ugm-3,8,R,ugm-3
21-10-2009,01:00,6,R,ugm-3,32,R,ugm-3,14,R,ugm-3,5,R,ugm-3
21-10-2009,02:00,10,R,ugm-3,36,R,ugm-3,8,R,ugm-3,5,R,ugm-3
21-10-2009,03:00,14,R,ugm-3,34,R,ugm-3,8,R,ugm-3,8,R,ugm-3
21-10-2009,04:00,6,R,ugm-3,27,R,ugm-3,10,R,ugm-3,8,R,ugm-3
21-10-2009,05:00,19,R,ugm-3,34,R,ugm-3,4,R,ugm-3,5,R,ugm-3
21-10-2009,06:00,73,R,ugm-3,50,R,ugm-3,2,R,ugm-3,8,R,ugm-3
21-10-2009,07:00,64,R,ugm-3,53,R,ugm-3,0.000000,R,ugm-3,8,R,ugm-3
21-10-2009,08:00,56,R,ugm-3,57,R,ugm-3,2,R,ugm-3,8,R,ugm-3
21-10-2009,09:00,44,R,ugm-3,59,R,ugm-3,4,R,ugm-3,5,R,ugm-3
21-10-2009,10:00,44,R,ugm-3,57,R,ugm-3,6,R,ugm-3,8,R,ugm-3
21-10-2009,11:00,39,R,ugm-3,52,R,ugm-3,8,R,ugm-3,5,R,ugm-3
21-10-2009,12:00,25,R,ugm-3,44,R,ugm-3,12,R,ugm-3,5,R,ugm-3
21-10-2009,13:00,14,R,ugm-3,40,R,ugm-3,18,R,ugm-3,5,R,ugm-3
21-10-2009,14:00,16,R,ugm-3,42,R,ugm-3,16,R,ugm-3,5,R,ugm-3
21-10-2009,15:00,13,R,ugm-3,38,R,ugm-3,20,R,ugm-3,5,R,ugm-3
21-10-2009,16:00,14,R,ugm-3,44,R,ugm-3,18,R,ugm-3,5,R,ugm-3
21-10-2009,17:00,20,R,ugm-3,55,R,ugm-3,10,R,ugm-3,5,R,ugm-3
21-10-2009,18:00,29,R,ugm-3,59,R,ugm-3,8,R,ugm-3,5,R,ugm-3
21-10-2009,19:00,16,R,ugm-3,48,R,ugm-3,14,R,ugm-3,5,R,ugm-3
21-10-2009,20:00,13,R,ugm-3,40,R,ugm-3,18,R,ugm-3,5,R,ugm-3
21-10-2009,21:00,10,R,ugm-3,38,R,ugm-3,16,R,ugm-3,5,R,ugm-3
21-10-2009,22:00,16,R,ugm-3,40,R,ugm-3,12,R,ugm-3,5,R,ugm-3
21-10-2009,23:00,14,R,ugm-3,38,R,ugm-3,12,R,ugm-3,5,R,ugm-3
21-10-2009,24:00,10,R,ugm-3,34,R,ugm-3,14,R,ugm-3,5,R,ugm-3
22-10-2009,01:00,8,R,ugm-3,31,R,ugm-3,14,R,ugm-3,3,R,ugm-3
22-10-2009,02:00,5,R,ugm-3,23,R,ugm-3,20,R,ugm-3,0.000000,R,ugm-3
22-10-2009,03:00,4,R,ugm-3,23,R,ugm-3,22,R,ugm-3,3,R,ugm-3
22-10-2009,04:00,3,R,ugm-3,23,R,ugm-3,20,R,ugm-3,0.000000,R,ugm-3
22-10-2009,05:00,10,R,ugm-3,32,R,ugm-3,12,R,ugm-3,3,R,ugm-3
22-10-2009,06:00,21,R,ugm-3,42,R,ugm-3,6,R,ugm-3,3,R,ugm-3
22-10-2009,07:00,30,R,ugm-3,50,R,ugm-3,4,R,ugm-3,3,R,ugm-3
22-10-2009,08:00,30,R,ugm-3,48,R,ugm-3,6,R,ugm-3,3,R,ugm-3
22-10-2009,09:00,19,R,ugm-3,40,R,ugm-3,12,R,ugm-3,3,R,ugm-3
22-10-2009,10:00,19,R,ugm-3,40,R,ugm-3,14,R,ugm-3,3,R,ugm-3
22-10-2009,11:00,21,R,ugm-3,40,R,ugm-3,12,R,ugm-3,3,R,ugm-3
22-10-2009,12:00,21,R,ugm-3,42,R,ugm-3,14,R,ugm-3,3,R,ugm-3
22-10-2009,13:00,19,R,ugm-3,44,R,ugm-3,16,R,ugm-3,0.000000,R,ugm-3
22-10-2009,14:00,23,R,ugm-3,48,R,ugm-3,16,R,ugm-3,3,R,ugm-3
22-10-2009,15:00,31,R,ugm-3,59,R,ugm-3,16,R,ugm-3,3,R,ugm-3
22-10-2009,16:00,28,R,ugm-3,59,R,ugm-3,12,R,ugm-3,3,R,ugm-3
22-10-2009,17:00,28,R,ugm-3,61,R,ugm-3,10,R,ugm-3,3,R,ugm-3
22-10-2009,18:00,16,R,ugm-3,57,R,ugm-3,8,R,ugm-3,3,R,ugm-3
22-10-2009,19:00,25,R,ugm-3,63,R,ugm-3,6,R,ugm-3,3,R,ugm-3
22-10-2009,20:00,15,R,ugm-3,55,R,ugm-3,10,R,ugm-3,3,R,ugm-3
22-10-2009,21:00,9,R,ugm-3,48,R,ugm-3,10,R,ugm-3,3,R,ugm-3
22-10-2009,22:00,10,R,ugm-3,44,R,ugm-3,14,R,ugm-3,3,R,ugm-3
22-10-2009,23:00,5,R,ugm-3,36,R,ugm-3,18,R,ugm-3,3,R,ugm-3
22-10-2009,24:00,10,R,ugm-3,42,R,ugm-3,8,R,ugm-3,3,R,ugm-3
23-10-2009,01:00,13,R,ugm-3,44,R,ugm-3,4,R,ugm-3,5,R,ugm-3
23-10-2009,02:00,10,R,ugm-3,36,R,ugm-3,8,R,ugm-3,3,R,ugm-3
23-10-2009,03:00,8,R,ugm-3,34,R,ugm-3,12,R,ugm-3,5,R,ugm-3
23-10-2009,04:00,4,R,ugm-3,27,R,ugm-3,20,R,ugm-3,5,R,ugm-3
23-10-2009,05:00,13,R,ugm-3,32,R,ugm-3,12,R,ugm-3,5,R,ugm-3
23-10-2009,06:00,25,R,ugm-3,46,R,ugm-3,4,R,ugm-3,5,R,ugm-3
23-10-2009,07:00,38,R,ugm-3,53,R,ugm-3,2,R,ugm-3,5,R,ugm-3
23-10-2009,08:00,50,R,ugm-3,55,R,ugm-3,0.000000,R,ugm-3,8,R,ugm-3
23-10-2009,09:00,38,R,ugm-3,53,R,ugm-3,4,R,ugm-3,5,R,ugm-3
23-10-2009,10:00,20,R,ugm-3,42,R,ugm-3,10,R,ugm-3,5,R,ugm-3
23-10-2009,11:00,19,R,ugm-3,42,R,ugm-3,12,R,ugm-3,3,R,ugm-3
23-10-2009,12:00,13,R,ugm-3,34,R,ugm-3,22,R,ugm-3,5,R,ugm-3
23-10-2009,13:00,13,R,ugm-3,36,R,ugm-3,24,R,ugm-3,5,R,ugm-3
23-10-2009,14:00,10,R,ugm-3,32,R,ugm-3,28,R,ugm-3,5,R,ugm-3
23-10-2009,15:00,8,R,ugm-3,31,R,ugm-3,34,R,ugm-3,5,R,ugm-3
23-10-2009,16:00,10,R,ugm-3,50,R,ugm-3,18,R,ugm-3,5,R,ugm-3
23-10-2009,17:00,21,R,ugm-3,65,R,ugm-3,8,R,ugm-3,5,R,ugm-3
23-10-2009,18:00,58,R,ugm-3,76,R,ugm-3,0.000000,R,ugm-3,5,R,ugm-3
23-10-2009,19:00,36,R,ugm-3,67,R,ugm-3,2,R,ugm-3,3,R,ugm-3
23-10-2009,20:00,24,R,ugm-3,61,R,ugm-3,4,R,ugm-3,5,R,ugm-3
23-10-2009,21:00,26,R,ugm-3,61,R,ugm-3,2,R,ugm-3,5,R,ugm-3
23-10-2009,22:00,39,R,ugm-3,57,R,ugm-3,4,R,ugm-3,5,R,ugm-3
23-10-2009,23:00,29,R,ugm-3,53,R,ugm-3,4,R,ugm-3,5,R,ugm-3
23-10-2009,24:00,29,R,ugm-3,48,R,ugm-3,4,R,ugm-3,3,R,ugm-3
24-10-2009,01:00,15,R,ugm-3,42,R,ugm-3,6,R,ugm-3,5,R,ugm-3
24-10-2009,02:00,19,R,ugm-3,42,R,ugm-3,6,R,ugm-3,5,R,ugm-3
24-10-2009,03:00,14,R,ugm-3,38,R,ugm-3,8,R,ugm-3,5,R,ugm-3
24-10-2009,04:00,9,R,ugm-3,31,R,ugm-3,14,R,ugm-3,5,R,ugm-3
24-10-2009,05:00,8,R,ugm-3,25,R,ugm-3,20,R,ugm-3,3,R,ugm-3
24-10-2009,06:00,8,R,ugm-3,27,R,ugm-3,14,R,ugm-3,3,R,ugm-3
24-10-2009,07:00,18,R,ugm-3,31,R,ugm-3,6,R,ugm-3,3,R,ugm-3
24-10-2009,08:00,26,R,ugm-3,34,R,ugm-3,2,R,ugm-3,5,R,ugm-3
24-10-2009,09:00,29,R,ugm-3,34,R,ugm-3,2,R,ugm-3,5,R,ugm-3
24-10-2009,10:00,25,R,ugm-3,32,R,ugm-3,4,R,ugm-3,5,R,ugm-3
24-10-2009,11:00,29,R,ugm-3,32,R,ugm-3,4,R,ugm-3,5,R,ugm-3
24-10-2009,12:00,34,R,ugm-3,34,R,ugm-3,6,R,ugm-3,5,R,ugm-3
24-10-2009,13:00,18,R,ugm-3,31,R,ugm-3,8,R,ugm-3,3,R,ugm-3
24-10-2009,14:00,13,R,ugm-3,21,R,ugm-3,14,R,ugm-3,5,R,ugm-3
24-10-2009,15:00,5,R,ugm-3,17,R,ugm-3,46,R,ugm-3,3,R,ugm-3
24-10-2009,16:00,4,R,ugm-3,19,R,ugm-3,54,R,ugm-3,3,R,ugm-3
24-10-2009,17:00,3,R,ugm-3,19,R,ugm-3,54,R,ugm-3,5,R,ugm-3
24-10-2009,18:00,3,R,ugm-3,19,R,ugm-3,52,R,ugm-3,5,R,ugm-3
24-10-2009,19:00,4,R,ugm-3,21,R,ugm-3,54,R,ugm-3,5,R,ugm-3
24-10-2009,20:00,3,R,ugm-3,15,R,ugm-3,54,R,ugm-3,3,R,ugm-3
24-10-2009,21:00,1,R,ugm-3,11,R,ugm-3,58,R,ugm-3,3,R,ugm-3
24-10-2009,22:00,1,R,ugm-3,11,R,ugm-3,56,R,ugm-3,0.000000,R,ugm-3
24-10-2009,23:00,1,R,ugm-3,10,R,ugm-3,56,R,ugm-3,3,R,ugm-3
24-10-2009,24:00,1,R,ugm-3,11,R,ugm-3,54,R,ugm-3,5,R,ugm-3
25-10-2009,01:00,1,R,ugm-3,10,R,ugm-3,54,R,ugm-3,3,R,ugm-3
25-10-2009,02:00,1,R,ugm-3,8,R,ugm-3,56,R,ugm-3,0.000000,R,ugm-3
25-10-2009,03:00,1,R,ugm-3,8,R,ugm-3,56,R,ugm-3,3,R,ugm-3
25-10-2009,04:00,1,R,ugm-3,6,R,ugm-3,58,R,ugm-3,0.000000,R,ugm-3
25-10-2009,05:00,0.000000,R,ugm-3,4,R,ugm-3,58,R,ugm-3,0.000000,R,ugm-3
25-10-2009,06:00,3,R,ugm-3,8,R,ugm-3,54,R,ugm-3,3,R,ugm-3
25-10-2009,07:00,0.000000,R,ugm-3,8,R,ugm-3,54,R,ugm-3,0.000000,R,ugm-3
25-10-2009,08:00,5,R,ugm-3,13,R,ugm-3,48,R,ugm-3,3,R,ugm-3
25-10-2009,09:00,1,R,ugm-3,8,R,ugm-3,54,R,ugm-3,0.000000,R,ugm-3
25-10-2009,10:00,3,R,ugm-3,8,R,ugm-3,56,R,ugm-3,3,R,ugm-3
25-10-2009,11:00,6,R,ugm-3,10,R,ugm-3,54,R,ugm-3,0.000000,R,ugm-3
25-10-2009,12:00,3,R,ugm-3,10,R,ugm-3,58,R,ugm-3,0.000000,R,ugm-3
25-10-2009,13:00,4,R,ugm-3,21,R,ugm-3,50,R,ugm-3,0.000000,R,ugm-3
25-10-2009,14:00,4,R,ugm-3,17,R,ugm-3,52,R,ugm-3,0.000000,R,ugm-3
25-10-2009,15:00,3,R,ugm-3,15,R,ugm-3,56,R,ugm-3,0.000000,R,ugm-3
25-10-2009,16:00,3,R,ugm-3,17,R,ugm-3,54,R,ugm-3,0.000000,R,ugm-3
25-10-2009,17:00,3,R,ugm-3,25,R,ugm-3,44,R,ugm-3,0.000000,R,ugm-3
25-10-2009,18:00,3,R,ugm-3,21,R,ugm-3,46,R,ugm-3,0.000000,R,ugm-3
25-10-2009,19:00,3,R,ugm-3,19,R,ugm-3,46,R,ugm-3,0.000000,R,ugm-3
25-10-2009,20:00,3,R,ugm-3,21,R,ugm-3,44,R,ugm-3,0.000000,R,ugm-3
25-10-2009,21:00,1,R,ugm-3,17,R,ugm-3,44,R,ugm-3,3,R,ugm-3
25-10-2009,22:00,3,R,ugm-3,19,R,ugm-3,40,R,ugm-3,3,R,ugm-3
25-10-2009,23:00,1,R,ugm-3,17,R,ugm-3,40,R,ugm-3,3,R,ugm-3
25-10-2009,24:00,3,R,ugm-3,17,R,ugm-3,38,R,ugm-3,0.000000,R,ugm-3
26-10-2009,01:00,1,R,ugm-3,17,R,ugm-3,40,R,ugm-3,0.000000,R,ugm-3
26-10-2009,02:00,0.000000,R,ugm-3,11,R,ugm-3,50,R,ugm-3,3,R,ugm-3
26-10-2009,03:00,0.000000,R,ugm-3,6,R,ugm-3,52,R,ugm-3,0.000000,R,ugm-3
26-10-2009,04:00,1,R,ugm-3,10,R,ugm-3,46,R,ugm-3,0.000000,R,ugm-3
26-10-2009,05:00,0.000000,R,ugm-3,10,R,ugm-3,46,R,ugm-3,0.000000,R,ugm-3
26-10-2009,06:00,1,R,ugm-3,11,R,ugm-3,42,R,ugm-3,0.000000,R,ugm-3
26-10-2009,07:00,8,R,ugm-3,19,R,ugm-3,32,R,ugm-3,0.000000,R,ugm-3
26-10-2009,08:00,8,R,ugm-3,31,R,ugm-3,24,R,ugm-3,0.000000,R,ugm-3
26-10-2009,09:00,18,R,ugm-3,44,R,ugm-3,14,R,ugm-3,0.000000,R,ugm-3
26-10-2009,10:00,15,R,ugm-3,34,R,ugm-3,20,R,ugm-3,0.000000,R,ugm-3
26-10-2009,11:00,14,R,ugm-3,32,R,ugm-3,22,R,ugm-3,0.000000,R,ugm-3
26-10-2009,12:00,10,R,ugm-3,31,R,ugm-3,24,R,ugm-3,0.000000,R,ugm-3
26-10-2009,13:00,14,R,ugm-3,38,R,ugm-3,22,R,ugm-3,0.000000,R,ugm-3
26-10-2009,14:00,16,R,ugm-3,42,R,ugm-3,16,R,ugm-3,3,R,ugm-3
26-10-2009,15:00,13,R,ugm-3,42,R,ugm-3,16,R,ugm-3,3,R,ugm-3
26-10-2009,16:00,20,R,ugm-3,48,R,ugm-3,12,R,ugm-3,3,R,ugm-3
26-10-2009,17:00,44,R,ugm-3,63,R,ugm-3,2,R,ugm-3,3,R,ugm-3
26-10-2009,18:00,16,R,ugm-3,52,R,ugm-3,6,R,ugm-3,3,R,ugm-3
26-10-2009,19:00,29,R,ugm-3,55,R,ugm-3,2,R,ugm-3,5,R,ugm-3
26-10-2009,20:00,73,R,ugm-3,67,R,ugm-3,0.000000,R,ugm-3,8,R,ugm-3
26-10-2009,21:00,60,R,ugm-3,63,R,ugm-3,0.000000,R,ugm-3,5,R,ugm-3
26-10-2009,22:00,61,R,ugm-3,59,R,ugm-3,0.000000,R,ugm-3,5,R,ugm-3
26-10-2009,23:00,75,R,ugm-3,52,R,ugm-3,0.000000,R,ugm-3,8,R,ugm-3
26-10-2009,24:00,35,R,ugm-3,46,R,ugm-3,0.000000,R,ugm-3,3,R,ugm-3
27-10-2009,01:00,13,R,ugm-3,36,R,ugm-3,6,R,ugm-3,5,R,ugm-3
27-10-2009,02:00,8,R,ugm-3,32,R,ugm-3,6,R,ugm-3,5,R,ugm-3
27-10-2009,03:00,16,R,ugm-3,34,R,ugm-3,6,R,ugm-3,3,R,ugm-3
27-10-2009,04:00,16,R,ugm-3,36,R,ugm-3,10,R,ugm-3,3,R,ugm-3
27-10-2009,05:00,8,R,ugm-3,27,R,ugm-3,16,R,ugm-3,5,R,ugm-3
27-10-2009,06:00,21,R,ugm-3,38,R,ugm-3,4,R,ugm-3,3,R,ugm-3
27-10-2009,07:00,41,R,ugm-3,46,R,ugm-3,2,R,ugm-3,5,R,ugm-3
27-10-2009,08:00,65,R,ugm-3,50,R,ugm-3,0.000000,R,ugm-3,8,R,ugm-3
27-10-2009,09:00,74,R,ugm-3,52,R,ugm-3,0.000000,R,ugm-3,8,R,ugm-3
27-10-2009,10:00,64,R,ugm-3,50,R,ugm-3,2,R,ugm-3,8,R,ugm-3
27-10-2009,11:00,24,R,ugm-3,42,R,ugm-3,10,R,ugm-3,5,R,ugm-3
27-10-2009,12:00,14,R,ugm-3,34,R,ugm-3,18,R,ugm-3,3,R,ugm-3
27-10-2009,13:00,10,R,ugm-3,31,R,ugm-3,22,R,ugm-3,3,R,ugm-3
27-10-2009,14:00,11,R,ugm-3,36,R,ugm-3,18,R,ugm-3,3,R,ugm-3
27-10-2009,15:00,18,R,ugm-3,44,R,ugm-3,12,R,ugm-3,5,R,ugm-3
27-10-2009,16:00,18,R,ugm-3,46,R,ugm-3,10,R,ugm-3,5,R,ugm-3
27-10-2009,17:00,34,R,ugm-3,57,R,ugm-3,6,R,ugm-3,8,R,ugm-3
27-10-2009,18:00,40,R,ugm-3,55,R,ugm-3,6,R,ugm-3,5,R,ugm-3
27-10-2009,19:00,49,R,ugm-3,55,R,ugm-3,4,R,ugm-3,5,R,ugm-3
27-10-2009,20:00,23,R,ugm-3,53,R,ugm-3,6,R,ugm-3,5,R,ugm-3
27-10-2009,21:00,16,R,ugm-3,50,R,ugm-3,12,R,ugm-3,3,R,ugm-3
27-10-2009,22:00,3,R,ugm-3,31,R,ugm-3,30,R,ugm-3,5,R,ugm-3
27-10-2009,23:00,3,R,ugm-3,32,R,ugm-3,26,R,ugm-3,5,R,ugm-3
27-10-2009,24:00,6,R,ugm-3,34,R,ugm-3,22,R,ugm-3,5,R,ugm-3
28-10-2009,01:00,19,R,ugm-3,36,R,ugm-3,16,R,ugm-3,3,R,ugm-3
28-10-2009,02:00,4,R,ugm-3,27,R,ugm-3,20,R,ugm-3,8,R,ugm-3
28-10-2009,03:00,4,R,ugm-3,32,R,ugm-3,14,R,ugm-3,3,R,ugm-3
28-10-2009,04:00,4,R,ugm-3,32,R,ugm-3,12,R,ugm-3,8,R,ugm-3
28-10-2009,05:00,6,R,ugm-3,32,R,ugm-3,8,R,ugm-3,5,R,ugm-3
28-10-2009,06:00,6,R,ugm-3,32,R,ugm-3,8,R,ugm-3,5,R,ugm-3
28-10-2009,07:00,19,R,ugm-3,42,R,ugm-3,0.000000,R,ugm-3,5,R,ugm-3
28-10-2009,08:00,51,R,ugm-3,48,R,ugm-3,0.000000,R,ugm-3,8,R,ugm-3
28-10-2009,09:00,76,R,ugm-3,52,R,ugm-3,0.000000,R,ugm-3,8,R,ugm-3
28-10-2009,10:00,40,R,ugm-3,42,R,ugm-3,6,R,ugm-3,5,R,ugm-3
28-10-2009,11:00,24,R,ugm-3,42,R,ugm-3,14,R,ugm-3,11,R,ugm-3
28-10-2009,12:00,16,R,ugm-3,38,R,ugm-3,24,R,ugm-3,3,R,ugm-3
28-10-2009,13:00,9,R,ugm-3,34,R,ugm-3,30,R,ugm-3,5,R,ugm-3
28-10-2009,14:00,5,R,ugm-3,25,R,ugm-3,44,R,ugm-3,3,R,ugm-3
28-10-2009,15:00,8,R,ugm-3,27,R,ugm-3,40,R,ugm-3,5,R,ugm-3
28-10-2009,16:00,6,R,ugm-3,34,R,ugm-3,36,R,ugm-3,3,R,ugm-3
28-10-2009,17:00,8,R,ugm-3,48,R,ugm-3,24,R,ugm-3,5,R,ugm-3
28-10-2009,18:00,24,R,ugm-3,71,R,ugm-3,8,R,ugm-3,8,R,ugm-3
28-10-2009,19:00,45,R,ugm-3,80,R,ugm-3,2,R,ugm-3,8,R,ugm-3
28-10-2009,20:00,61,R,ugm-3,82,R,ugm-3,0.000000,R,ugm-3,8,R,ugm-3
28-10-2009,21:00,79,R,ugm-3,78,R,ugm-3,0.000000,R,ugm-3,8,R,ugm-3
28-10-2009,22:00,108,R,ugm-3,78,R,ugm-3,0.000000,R,ugm-3,11,R,ugm-3
28-10-2009,23:00,119,R,ugm-3,76,R,ugm-3,0.000000,R,ugm-3,11,R,ugm-3
28-10-2009,24:00,110,R,ugm-3,74,R,ugm-3,0.000000,R,ugm-3,11,R,ugm-3
29-10-2009,01:00,108,R,ugm-3,69,R,ugm-3,2,R,ugm-3,8,R,ugm-3
29-10-2009,02:00,121,R,ugm-3,63,R,ugm-3,2,R,ugm-3,8,R,ugm-3
29-10-2009,03:00,76,R,ugm-3,53,R,ugm-3,2,R,ugm-3,5,R,ugm-3
29-10-2009,04:00,90,R,ugm-3,48,R,ugm-3,2,R,ugm-3,8,R,ugm-3
29-10-2009,05:00,95,R,ugm-3,44,R,ugm-3,2,R,ugm-3,8,R,ugm-3
29-10-2009,06:00,148,R,ugm-3,53,R,ugm-3,2,R,ugm-3,8,R,ugm-3
29-10-2009,07:00,173,R,ugm-3,63,R,ugm-3,2,R,ugm-3,11,R,ugm-3
29-10-2009,08:00,161,R,ugm-3,67,R,ugm-3,2,R,ugm-3,8,R,ugm-3
29-10-2009,09:00,108,R,ugm-3,67,R,ugm-3,2,R,ugm-3,8,R,ugm-3
29-10-2009,10:00,96,R,ugm-3,63,R,ugm-3,2,R,ugm-3,8,R,ugm-3
29-10-2009,11:00,79,R,ugm-3,57,R,ugm-3,2,R,ugm-3,5,R,ugm-3
29-10-2009,12:00,58,R,ugm-3,55,R,ugm-3,6,R,ugm-3,5,R,ugm-3
29-10-2009,13:00,38,R,ugm-3,53,R,ugm-3,10,R,ugm-3,3,R,ugm-3
29-10-2009,14:00,24,R,ugm-3,46,R,ugm-3,16,R,ugm-3,3,R,ugm-3
29-10-2009,15:00,20,R,ugm-3,46,R,ugm-3,18,R,ugm-3,,,
29-10-2009,16:00,40,R,ugm-3,63,R,ugm-3,8,R,ugm-3,3,R,ugm-3
29-10-2009,17:00,43,R,ugm-3,65,R,ugm-3,2,R,ugm-3,3,R,ugm-3
29-10-2009,18:00,31,R,ugm-3,57,R,ugm-3,4,R,ugm-3,3,R,ugm-3
29-10-2009,19:00,41,R,ugm-3,59,R,ugm-3,2,R,ugm-3,3,R,ugm-3
29-10-2009,20:00,33,R,ugm-3,53,R,ugm-3,2,R,ugm-3,5,R,ugm-3
29-10-2009,21:00,20,R,ugm-3,46,R,ugm-3,6,R,ugm-3,3,R,ugm-3
29-10-2009,22:00,16,R,ugm-3,42,R,ugm-3,4,R,ugm-3,0.000000,R,ugm-3
29-10-2009,23:00,15,R,ugm-3,46,R,ugm-3,4,R,ugm-3,3,R,ugm-3
29-10-2009,24:00,36,R,ugm-3,52,R,ugm-3,2,R,ugm-3,3,R,ugm-3
30-10-2009,01:00,36,R,ugm-3,52,R,ugm-3,2,R,ugm-3,3,R,ugm-3
30-10-2009,02:00,20,R,ugm-3,48,R,ugm-3,4,R,ugm-3,3,R,ugm-3
30-10-2009,03:00,28,R,ugm-3,48,R,ugm-3,4,R,ugm-3,3,R,ugm-3
30-10-2009,04:00,16,R,ugm-3,40,R,ugm-3,6,R,ugm-3,3,R,ugm-3
30-10-2009,05:00,9,R,ugm-3,34,R,ugm-3,6,R,ugm-3,3,R,ugm-3
30-10-2009,06:00,13,R,ugm-3,40,R,ugm-3,4,R,ugm-3,3,R,ugm-3
30-10-2009,07:00,20,R,ugm-3,44,R,ugm-3,4,R,ugm-3,3,R,ugm-3
30-10-2009,08:00,40,R,ugm-3,52,R,ugm-3,2,R,ugm-3,5,R,ugm-3
30-10-2009,09:00,40,R,ugm-3,46,R,ugm-3,4,R,ugm-3,5,R,ugm-3
30-10-2009,10:00,28,R,ugm-3,38,R,ugm-3,8,R,ugm-3,3,R,ugm-3
30-10-2009,11:00,23,R,ugm-3,40,R,ugm-3,14,R,ugm-3,3,R,ugm-3
30-10-2009,12:00,25,R,ugm-3,50,R,ugm-3,12,R,ugm-3,5,R,ugm-3
